ZIP (character),ZIP (numeric),state
88562,88562,TX
88563,88563,TX
88565,88565,TX
88566,88566,TX
88567,88567,TX
88568,88568,TX
88569,88569,TX
88570,88570,TX
88571,88571,TX
88572,88572,TX
88573,88573,TX
88574,88574,TX
88575,88575,TX
88576,88576,TX
88577,88577,TX
88578,88578,TX
88579,88579,TX
88580,88580,TX
88581,88581,TX
88582,88582,TX
88583,88583,TX
88584,88584,TX
88585,88585,TX
88586,88586,TX
88587,88587,TX
88588,88588,TX
88589,88589,TX
88590,88590,TX
88595,88595,TX
88901,88901,NV
88905,88905,NV
89001,89001,NV
89002,89002,NV
89003,89003,NV
89004,89004,NV
89005,89005,NV
89006,89006,NV
89007,89007,NV
89008,89008,NV
89009,89009,NV
89010,89010,NV
89011,89011,NV
89012,89012,NV
89013,89013,NV
89014,89014,NV
89015,89015,NV
89016,89016,NV
89017,89017,NV
89018,89018,NV
89019,89019,NV
89020,89020,NV
89021,89021,NV
89022,89022,NV
89023,89023,NV
89024,89024,NV
89025,89025,NV
89026,89026,NV
89027,89027,NV
89028,89028,NV
89029,89029,NV
89030,89030,NV
89031,89031,NV
89032,89032,NV
89033,89033,NV
89034,89034,NV
89036,89036,NV
89037,89037,NV
89039,89039,NV
89040,89040,NV
89041,89041,NV
89042,89042,NV
89043,89043,NV
89044,89044,NV
89045,89045,NV
89046,89046,NV
89047,89047,NV
89048,89048,NV
89049,89049,NV
89052,89052,NV
89053,89053,NV
89054,89054,NV
89060,89060,NV
89061,89061,NV
89067,89067,NV
89070,89070,NV
89074,89074,NV
89077,89077,NV
89081,89081,NV
89084,89084,NV
89085,89085,NV
89086,89086,NV
89087,89087,NV
89101,89101,NV
89102,89102,NV
89103,89103,NV
89104,89104,NV
89105,89105,NV
89106,89106,NV
89107,89107,NV
89108,89108,NV
89109,89109,NV
89110,89110,NV
89111,89111,NV
89112,89112,NV
89113,89113,NV
89114,89114,NV
89115,89115,NV
89116,89116,NV
89117,89117,NV
89118,89118,NV
89119,89119,NV
89120,89120,NV
89121,89121,NV
89122,89122,NV
89123,89123,NV
89124,89124,NV
89125,89125,NV
89126,89126,NV
89127,89127,NV
89128,89128,NV
89129,89129,NV
89130,89130,NV
89131,89131,NV
89132,89132,NV
89133,89133,NV
89134,89134,NV
89135,89135,NV
89136,89136,NV
89137,89137,NV
89138,89138,NV
89139,89139,NV
89140,89140,NV
89141,89141,NV
89142,89142,NV
89143,89143,NV
89144,89144,NV
89145,89145,NV
89146,89146,NV
89147,89147,NV
89148,89148,NV
89149,89149,NV
89150,89150,NV
89151,89151,NV
89152,89152,NV
89153,89153,NV
89154,89154,NV
89155,89155,NV
89156,89156,NV
89157,89157,NV
89158,89158,NV
89159,89159,NV
89160,89160,NV
89161,89161,NV
89162,89162,NV
89163,89163,NV
89164,89164,NV
89165,89165,NV
89166,89166,NV
89169,89169,NV
89170,89170,NV
89173,89173,NV
89177,89177,NV
89178,89178,NV
89179,89179,NV
89180,89180,NV
89183,89183,NV
89185,89185,NV
89191,89191,NV
89193,89193,NV
89195,89195,NV
89199,89199,NV
89301,89301,NV
89310,89310,NV
89311,89311,NV
89314,89314,NV
89315,89315,NV
89316,89316,NV
89317,89317,NV
89318,89318,NV
89319,89319,NV
89402,89402,NV
89403,89403,NV
89404,89404,NV
89405,89405,NV
89406,89406,NV
89407,89407,NV
89408,89408,NV
89409,89409,NV
89410,89410,NV
89411,89411,NV
89412,89412,NV
89413,89413,NV
89414,89414,NV
89415,89415,NV
89418,89418,NV
89419,89419,NV
89420,89420,NV
89421,89421,OR
89422,89422,NV
89423,89423,NV
89424,89424,NV
89425,89425,NV
89426,89426,NV
89427,89427,NV
89428,89428,NV
89429,89429,NV
89430,89430,NV
89431,89431,NV
89432,89432,NV
89433,89433,NV
89434,89434,NV
89435,89435,NV
89436,89436,NV
89438,89438,NV
89439,89439,CA
89440,89440,NV
89441,89441,NV
89442,89442,NV
89444,89444,NV
89445,89445,NV
89446,89446,NV
89447,89447,NV
89448,89448,NV
89449,89449,NV
89450,89450,NV
89451,89451,NV
89452,89452,NV
89460,89460,NV
89496,89496,NV
89501,89501,NV
89502,89502,NV
89503,89503,NV
89504,89504,NV
89505,89505,NV
89506,89506,NV
89507,89507,NV
89508,89508,NV
89509,89509,NV
89510,89510,NV
89511,89511,NV
89512,89512,NV
89513,89513,NV
89515,89515,NV
89519,89519,NV
89520,89520,NV
89521,89521,NV
89523,89523,NV
89533,89533,NV
89555,89555,NV
89557,89557,NV
89570,89570,NV
89595,89595,NV
89599,89599,NV
89701,89701,NV
89702,89702,NV
89703,89703,NV
89704,89704,NV
89705,89705,NV
89706,89706,NV
89711,89711,NV
89712,89712,NV
89713,89713,NV
89714,89714,NV
89721,89721,NV
89801,89801,NV
89802,89802,NV
89803,89803,NV
89815,89815,NV
89820,89820,NV
89821,89821,NV
89822,89822,NV
89823,89823,NV
89825,89825,NV
89826,89826,NV
89828,89828,NV
89830,89830,NV
89831,89831,NV
89832,89832,NV
89833,89833,NV
89834,89834,NV
89835,89835,NV
89883,89883,NV
90001,90001,CA
90002,90002,CA
90003,90003,CA
90004,90004,CA
90005,90005,CA
90006,90006,CA
90007,90007,CA
90008,90008,CA
90009,90009,CA
90010,90010,CA
90011,90011,CA
90012,90012,CA
90013,90013,CA
90014,90014,CA
90015,90015,CA
90016,90016,CA
90017,90017,CA
90018,90018,CA
90019,90019,CA
90020,90020,CA
90021,90021,CA
90022,90022,CA
90023,90023,CA
90024,90024,CA
90025,90025,CA
90026,90026,CA
90027,90027,CA
90028,90028,CA
90029,90029,CA
90030,90030,CA
90031,90031,CA
90032,90032,CA
90033,90033,CA
90034,90034,CA
90035,90035,CA
90036,90036,CA
90037,90037,CA
90038,90038,CA
90039,90039,CA
90040,90040,CA
90041,90041,CA
90042,90042,CA
90043,90043,CA
90044,90044,CA
90045,90045,CA
90046,90046,CA
90047,90047,CA
90048,90048,CA
90049,90049,CA
90050,90050,CA
90051,90051,CA
90052,90052,CA
90053,90053,CA
90054,90054,CA
90055,90055,CA
90056,90056,CA
90057,90057,CA
90058,90058,CA
90059,90059,CA
90060,90060,CA
90061,90061,CA
90062,90062,CA
90063,90063,CA
90064,90064,CA
90065,90065,CA
90066,90066,CA
90067,90067,CA
90068,90068,CA
90069,90069,CA
90070,90070,CA
90071,90071,CA
90072,90072,CA
90073,90073,CA
90074,90074,CA
90075,90075,CA
90076,90076,CA
90077,90077,CA
90078,90078,CA
90079,90079,CA
90080,90080,CA
90081,90081,CA
90082,90082,CA
90083,90083,CA
90084,90084,CA
90086,90086,CA
90087,90087,CA
90088,90088,CA
90089,90089,CA
90090,90090,CA
90091,90091,CA
90093,90093,CA
90094,90094,CA
90095,90095,CA
90096,90096,CA
90099,90099,CA
90101,90101,CA
90103,90103,CA
90189,90189,CA
90201,90201,CA
90202,90202,CA
90209,90209,CA
90210,90210,CA
90211,90211,CA
90212,90212,CA
90213,90213,CA
90220,90220,CA
90221,90221,CA
90222,90222,CA
90223,90223,CA
90224,90224,CA
90230,90230,CA
90231,90231,CA
90232,90232,CA
90233,90233,CA
90239,90239,CA
90240,90240,CA
90241,90241,CA
90242,90242,CA
90245,90245,CA
90247,90247,CA
90248,90248,CA
90249,90249,CA
90250,90250,CA
90251,90251,CA
90254,90254,CA
90255,90255,CA
90260,90260,CA
90261,90261,CA
90262,90262,CA
90263,90263,CA
90264,90264,CA
90265,90265,CA
90266,90266,CA
90267,90267,CA
90270,90270,CA
90272,90272,CA
90274,90274,CA
90275,90275,CA
90277,90277,CA
90278,90278,CA
90280,90280,CA
90290,90290,CA
90291,90291,CA
90292,90292,CA
90293,90293,CA
90294,90294,CA
90295,90295,CA
90296,90296,CA
90301,90301,CA
90302,90302,CA
90303,90303,CA
90304,90304,CA
90305,90305,CA
90306,90306,CA
90307,90307,CA
90308,90308,CA
90309,90309,CA
90310,90310,CA
90311,90311,CA
90312,90312,CA
90401,90401,CA
90402,90402,CA
90403,90403,CA
90404,90404,CA
90405,90405,CA
90406,90406,CA
90407,90407,CA
90408,90408,CA
90409,90409,CA
90410,90410,CA
90411,90411,CA
90501,90501,CA
90502,90502,CA
90503,90503,CA
90504,90504,CA
90505,90505,CA
90506,90506,CA
90507,90507,CA
90508,90508,CA
90509,90509,CA
90510,90510,CA
90601,90601,CA
90602,90602,CA
90603,90603,CA
90604,90604,CA
90605,90605,CA
90606,90606,CA
90607,90607,CA
90608,90608,CA
90609,90609,CA
90610,90610,CA
90620,90620,CA
90621,90621,CA
90622,90622,CA
90623,90623,CA
90624,90624,CA
90630,90630,CA
90631,90631,CA
90632,90632,CA
90633,90633,CA
90637,90637,CA
90638,90638,CA
90639,90639,CA
90640,90640,CA
90650,90650,CA
90651,90651,CA
90652,90652,CA
90660,90660,CA
90661,90661,CA
90662,90662,CA
90670,90670,CA
90671,90671,CA
90680,90680,CA
90701,90701,CA
90702,90702,CA
90703,90703,CA
90704,90704,CA
90706,90706,CA
90707,90707,CA
90710,90710,CA
90711,90711,CA
90712,90712,CA
90713,90713,CA
90714,90714,CA
90715,90715,CA
90716,90716,CA
90717,90717,CA
90720,90720,CA
90721,90721,CA
90723,90723,CA
90731,90731,CA
90732,90732,CA
90733,90733,CA
90734,90734,CA
90740,90740,CA
90742,90742,CA
90743,90743,CA
90744,90744,CA
90745,90745,CA
90746,90746,CA
90747,90747,CA
90748,90748,CA
90749,90749,CA
90755,90755,CA
90801,90801,CA
90802,90802,CA
90803,90803,CA
90804,90804,CA
90805,90805,CA
90806,90806,CA
90807,90807,CA
90808,90808,CA
90809,90809,CA
90810,90810,CA
90813,90813,CA
90814,90814,CA
90815,90815,CA
90822,90822,CA
90831,90831,CA
90832,90832,CA
90833,90833,CA
90834,90834,CA
90835,90835,CA
90840,90840,CA
90842,90842,CA
90844,90844,CA
90846,90846,CA
90847,90847,CA
90848,90848,CA
90853,90853,CA
90895,90895,CA
90899,90899,CA
91001,91001,CA
91003,91003,CA
91006,91006,CA
91007,91007,CA
91008,91008,CA
91009,91009,CA
91010,91010,CA
91011,91011,CA
91012,91012,CA
91016,91016,CA
91017,91017,CA
91020,91020,CA
91021,91021,CA
91023,91023,CA
91024,91024,CA
91025,91025,CA
91030,91030,CA
91031,91031,CA
91040,91040,CA
91041,91041,CA
91042,91042,CA
91043,91043,CA
91046,91046,CA
91066,91066,CA
91077,91077,CA
91101,91101,CA
91102,91102,CA
91103,91103,CA
91104,91104,CA
91105,91105,CA
91106,91106,CA
91107,91107,CA
91108,91108,CA
91109,91109,CA
91110,91110,CA
91114,91114,CA
91115,91115,CA
91116,91116,CA
91117,91117,CA
91118,91118,CA
91121,91121,CA
91123,91123,CA
91124,91124,CA
91125,91125,CA
91126,91126,CA
91129,91129,CA
91182,91182,CA
91184,91184,CA
91185,91185,CA
91188,91188,CA
91189,91189,CA
91199,91199,CA
91201,91201,CA
91202,91202,CA
91203,91203,CA
91204,91204,CA
91205,91205,CA
91206,91206,CA
91207,91207,CA
91208,91208,CA
91209,91209,CA
91210,91210,CA
91214,91214,CA
91221,91221,CA
91222,91222,CA
91224,91224,CA
91225,91225,CA
91226,91226,CA
91301,91301,CA
91302,91302,CA
91303,91303,CA
91304,91304,CA
91305,91305,CA
91306,91306,CA
91307,91307,CA
91308,91308,CA
91309,91309,CA
91310,91310,CA
91311,91311,CA
91313,91313,CA
91316,91316,CA
91319,91319,CA
91320,91320,CA
91321,91321,CA
91322,91322,CA
91324,91324,CA
91325,91325,CA
91326,91326,CA
91327,91327,CA
91328,91328,CA
91329,91329,CA
91330,91330,CA
91331,91331,CA
91333,91333,CA
91334,91334,CA
91335,91335,CA
91337,91337,CA
91340,91340,CA
91341,91341,CA
91342,91342,CA
91343,91343,CA
91344,91344,CA
91345,91345,CA
91346,91346,CA
91350,91350,CA
91351,91351,CA
91352,91352,CA
91353,91353,CA
91354,91354,CA
91355,91355,CA
91356,91356,CA
91357,91357,CA
91358,91358,CA
91359,91359,CA
91360,91360,CA
91361,91361,CA
91362,91362,CA
91364,91364,CA
91365,91365,CA
91367,91367,CA
91371,91371,CA
91372,91372,CA
91376,91376,CA
91377,91377,CA
91380,91380,CA
91381,91381,CA
91382,91382,CA
91383,91383,CA
91384,91384,CA
91385,91385,CA
91386,91386,CA
91387,91387,CA
91390,91390,CA
91392,91392,CA
91393,91393,CA
91394,91394,CA
91395,91395,CA
91396,91396,CA
91401,91401,CA
91402,91402,CA
91403,91403,CA
91404,91404,CA
91405,91405,CA
91406,91406,CA
91407,91407,CA
91408,91408,CA
91409,91409,CA
91410,91410,CA
91411,91411,CA
91412,91412,CA
91413,91413,CA
91416,91416,CA
91423,91423,CA
91426,91426,CA
91436,91436,CA
91470,91470,CA
91482,91482,CA
91495,91495,CA
91496,91496,CA
91499,91499,CA
91501,91501,CA
91502,91502,CA
91503,91503,CA
91504,91504,CA
91505,91505,CA
91506,91506,CA
91507,91507,CA
91508,91508,CA
91510,91510,CA
91521,91521,CA
91522,91522,CA
91523,91523,CA
91526,91526,CA
91601,91601,CA
91602,91602,CA
91603,91603,CA
91604,91604,CA
91605,91605,CA
91606,91606,CA
91607,91607,CA
91608,91608,CA
91609,91609,CA
91610,91610,CA
91611,91611,CA
91612,91612,CA
91614,91614,CA
91615,91615,CA
91616,91616,CA
91617,91617,CA
91618,91618,CA
91701,91701,CA
91702,91702,CA
91706,91706,CA
91708,91708,CA
91709,91709,CA
91710,91710,CA
91711,91711,CA
91714,91714,CA
91715,91715,CA
91716,91716,CA
91722,91722,CA
91723,91723,CA
91724,91724,CA
91729,91729,CA
91730,91730,CA
91731,91731,CA
91732,91732,CA
91733,91733,CA
91734,91734,CA
91735,91735,CA
91737,91737,CA
91739,91739,CA
91740,91740,CA
91741,91741,CA
91743,91743,CA
91744,91744,CA
91745,91745,CA
91746,91746,CA
91747,91747,CA
91748,91748,CA
91749,91749,CA
91750,91750,CA
91752,91752,CA
91754,91754,CA
91755,91755,CA
91756,91756,CA
91758,91758,CA
91759,91759,CA
91761,91761,CA
91762,91762,CA
91763,91763,CA
91764,91764,CA
91765,91765,CA
91766,91766,CA
91767,91767,CA
91768,91768,CA
91769,91769,CA
91770,91770,CA
91771,91771,CA
91772,91772,CA
91773,91773,CA
91775,91775,CA
91776,91776,CA
91778,91778,CA
91780,91780,CA
91784,91784,CA
91785,91785,CA
91786,91786,CA
91788,91788,CA
91789,91789,CA
91790,91790,CA
91791,91791,CA
91792,91792,CA
91793,91793,CA
91795,91795,CA
91801,91801,CA
91802,91802,CA
91803,91803,CA
91804,91804,CA
91896,91896,CA
91899,91899,CA
91901,91901,CA
91902,91902,CA
91903,91903,CA
91905,91905,CA
91906,91906,CA
91908,91908,CA
91909,91909,CA
91910,91910,CA
91911,91911,CA
91912,91912,CA
91913,91913,CA
91914,91914,CA
91915,91915,CA
91916,91916,CA
91917,91917,CA
91921,91921,CA
91931,91931,CA
91932,91932,CA
91933,91933,CA
91934,91934,CA
91935,91935,CA
91941,91941,CA
91942,91942,CA
91943,91943,CA
91944,91944,CA
91945,91945,CA
91946,91946,CA
91947,91947,CA
91948,91948,CA
91950,91950,CA
91951,91951,CA
91962,91962,CA
91963,91963,CA
91976,91976,CA
91977,91977,CA
91978,91978,CA
91979,91979,CA
91980,91980,CA
91987,91987,CA
92003,92003,CA
92004,92004,CA
92007,92007,CA
92008,92008,CA
92009,92009,CA
92010,92010,CA
92011,92011,CA
92013,92013,CA
92014,92014,CA
92018,92018,CA
92019,92019,CA
92020,92020,CA
92021,92021,CA
92022,92022,CA
92023,92023,CA
92024,92024,CA
92025,92025,CA
92026,92026,CA
92027,92027,CA
92028,92028,CA
92029,92029,CA
92030,92030,CA
92033,92033,CA
92036,92036,CA
92037,92037,CA
92038,92038,CA
92039,92039,CA
92040,92040,CA
92046,92046,CA
92049,92049,CA
92051,92051,CA
92052,92052,CA
92054,92054,CA
92055,92055,CA
92056,92056,CA
92057,92057,CA
92058,92058,CA
92059,92059,CA
92060,92060,CA
92061,92061,CA
92064,92064,CA
92065,92065,CA
92066,92066,CA
92067,92067,CA
92068,92068,CA
92069,92069,CA
92070,92070,CA
92071,92071,CA
92072,92072,CA
92074,92074,CA
92075,92075,CA
92078,92078,CA
92079,92079,CA
92081,92081,CA
92082,92082,CA
92083,92083,CA
92084,92084,CA
92085,92085,CA
92086,92086,CA
92088,92088,CA
92091,92091,CA
92092,92092,CA
92093,92093,CA
92096,92096,CA
92101,92101,CA
92102,92102,CA
92103,92103,CA
92104,92104,CA
92105,92105,CA
92106,92106,CA
92107,92107,CA
92108,92108,CA
92109,92109,CA
92110,92110,CA
92111,92111,CA
92112,92112,CA
92113,92113,CA
92114,92114,CA
92115,92115,CA
92116,92116,CA
92117,92117,CA
92118,92118,CA
92119,92119,CA
92120,92120,CA
92121,92121,CA
92122,92122,CA
92123,92123,CA
92124,92124,CA
92126,92126,CA
92127,92127,CA
92128,92128,CA
92129,92129,CA
92130,92130,CA
92131,92131,CA
92132,92132,CA
92134,92134,CA
92135,92135,CA
92136,92136,CA
92137,92137,CA
92138,92138,CA
92139,92139,CA
92140,92140,CA
92142,92142,CA
92143,92143,CA
92145,92145,CA
92147,92147,CA
92149,92149,CA
92150,92150,CA
92152,92152,CA
92153,92153,CA
92154,92154,CA
92155,92155,CA
92158,92158,CA
92159,92159,CA
92160,92160,CA
92161,92161,CA
92162,92162,CA
92163,92163,CA
92164,92164,CA
92165,92165,CA
92166,92166,CA
92167,92167,CA
92168,92168,CA
92169,92169,CA
92170,92170,CA
92171,92171,CA
92172,92172,CA
92173,92173,CA
92174,92174,CA
92175,92175,CA
92176,92176,CA
92177,92177,CA
92178,92178,CA
92179,92179,CA
92182,92182,CA
92184,92184,CA
92186,92186,CA
92187,92187,CA
92190,92190,CA
92191,92191,CA
92192,92192,CA
92193,92193,CA
92194,92194,CA
92195,92195,CA
92196,92196,CA
92197,92197,CA
92198,92198,CA
92199,92199,CA
92201,92201,CA
92202,92202,CA
92203,92203,CA
92210,92210,CA
92211,92211,CA
92220,92220,CA
92222,92222,CA
92223,92223,CA
92225,92225,CA
92226,92226,CA
92227,92227,CA
92230,92230,CA
92231,92231,CA
92232,92232,CA
92233,92233,CA
92234,92234,CA
92235,92235,CA
92236,92236,CA
92239,92239,CA
92240,92240,CA
92241,92241,CA
92242,92242,CA
92243,92243,CA
92244,92244,CA
92247,92247,CA
92248,92248,CA
92249,92249,CA
92250,92250,CA
92251,92251,CA
92252,92252,CA
92253,92253,CA
92254,92254,CA
92255,92255,CA
92256,92256,CA
92257,92257,CA
92258,92258,CA
92259,92259,CA
92260,92260,CA
92261,92261,CA
92262,92262,CA
92263,92263,CA
92264,92264,CA
92266,92266,CA
92267,92267,CA
92268,92268,CA
92270,92270,CA
92273,92273,CA
92274,92274,CA
92275,92275,CA
92276,92276,CA
92277,92277,CA
92278,92278,CA
92280,92280,CA
92281,92281,CA
92282,92282,CA
92283,92283,CA
92284,92284,CA
92285,92285,CA
92286,92286,CA
92292,92292,CA
92301,92301,CA
92304,92304,CA
92305,92305,CA
92307,92307,CA
92308,92308,CA
92309,92309,CA
92310,92310,CA
92311,92311,CA
92312,92312,CA
92313,92313,CA
92314,92314,CA
92315,92315,CA
92316,92316,CA
92317,92317,CA
92318,92318,CA
92320,92320,CA
92321,92321,CA
92322,92322,CA
92323,92323,CA
92324,92324,CA
92325,92325,CA
92326,92326,CA
92327,92327,CA
92328,92328,CA
92329,92329,CA
92331,92331,CA
92332,92332,CA
92333,92333,CA
92334,92334,CA
92335,92335,CA
92336,92336,CA
92337,92337,CA
92338,92338,CA
92339,92339,CA
92340,92340,CA
92341,92341,CA
92342,92342,CA
92344,92344,CA
92345,92345,CA
92346,92346,CA
92347,92347,CA
92350,92350,CA
92352,92352,CA
92354,92354,CA
92356,92356,CA
92357,92357,CA
92358,92358,CA
92359,92359,CA
92363,92363,CA
92364,92364,CA
92365,92365,CA
92366,92366,CA
92368,92368,CA
92369,92369,CA
92371,92371,CA
92372,92372,CA
92373,92373,CA
92374,92374,CA
92375,92375,CA
92376,92376,CA
92377,92377,CA
92378,92378,CA
92382,92382,CA
92384,92384,CA
92385,92385,CA
92386,92386,CA
92389,92389,CA
92391,92391,CA
92392,92392,CA
92393,92393,CA
92394,92394,CA
92395,92395,CA
92397,92397,CA
92398,92398,CA
92399,92399,CA
92401,92401,CA
92402,92402,CA
92403,92403,CA
92404,92404,CA
92405,92405,CA
92406,92406,CA
92407,92407,CA
92408,92408,CA
92410,92410,CA
92411,92411,CA
92412,92412,CA
92413,92413,CA
92414,92414,CA
92415,92415,CA
92418,92418,CA
92423,92423,CA
92424,92424,CA
92427,92427,CA
92501,92501,CA
92502,92502,CA
92503,92503,CA
92504,92504,CA
92505,92505,CA
92506,92506,CA
92507,92507,CA
92508,92508,CA
92509,92509,CA
92513,92513,CA
92514,92514,CA
92515,92515,CA
92516,92516,CA
92517,92517,CA
92518,92518,CA
92519,92519,CA
92521,92521,CA
92522,92522,CA
92530,92530,CA
92531,92531,CA
92532,92532,CA
92536,92536,CA
92539,92539,CA
92543,92543,CA
92544,92544,CA
92545,92545,CA
92546,92546,CA
92548,92548,CA
92549,92549,CA
92551,92551,CA
92552,92552,CA
92553,92553,CA
92554,92554,CA
92555,92555,CA
92556,92556,CA
92557,92557,CA
92561,92561,CA
92562,92562,CA
92563,92563,CA
92564,92564,CA
92567,92567,CA
92570,92570,CA
92571,92571,CA
92572,92572,CA
92581,92581,CA
92582,92582,CA
92583,92583,CA
92584,92584,CA
92585,92585,CA
92586,92586,CA
92587,92587,CA
92589,92589,CA
92590,92590,CA
92591,92591,CA
92592,92592,CA
92593,92593,CA
92595,92595,CA
92596,92596,CA
92599,92599,CA
92602,92602,CA
92603,92603,CA
92604,92604,CA
92605,92605,CA
92606,92606,CA
92607,92607,CA
92609,92609,CA
92610,92610,CA
92612,92612,CA
92614,92614,CA
92615,92615,CA
92616,92616,CA
92617,92617,CA
92618,92618,CA
92619,92619,CA
92620,92620,CA
92623,92623,CA
92624,92624,CA
92625,92625,CA
92626,92626,CA
92627,92627,CA
92628,92628,CA
92629,92629,CA
92630,92630,CA
92637,92637,CA
92646,92646,CA
92647,92647,CA
92648,92648,CA
92649,92649,CA
92650,92650,CA
92651,92651,CA
92652,92652,CA
92653,92653,CA
92654,92654,CA
92655,92655,CA
92656,92656,CA
92657,92657,CA
92658,92658,CA
92659,92659,CA
92660,92660,CA
92661,92661,CA
92662,92662,CA
92663,92663,CA
92672,92672,CA
92673,92673,CA
92674,92674,CA
92675,92675,CA
92676,92676,CA
92677,92677,CA
92678,92678,CA
92679,92679,CA
92683,92683,CA
92684,92684,CA
92685,92685,CA
92688,92688,CA
92690,92690,CA
92691,92691,CA
92692,92692,CA
92693,92693,CA
92694,92694,CA
92697,92697,CA
92698,92698,CA
92701,92701,CA
92702,92702,CA
92703,92703,CA
92704,92704,CA
92705,92705,CA
92706,92706,CA
92707,92707,CA
92708,92708,CA
92711,92711,CA
92712,92712,CA
92725,92725,CA
92728,92728,CA
92735,92735,CA
92780,92780,CA
92781,92781,CA
92782,92782,CA
92799,92799,CA
92801,92801,CA
92802,92802,CA
92803,92803,CA
92804,92804,CA
92805,92805,CA
92806,92806,CA
92807,92807,CA
92808,92808,CA
92809,92809,CA
92811,92811,CA
92812,92812,CA
92814,92814,CA
92815,92815,CA
92816,92816,CA
92817,92817,CA
92821,92821,CA
92822,92822,CA
92823,92823,CA
92825,92825,CA
92831,92831,CA
92832,92832,CA
92833,92833,CA
92834,92834,CA
92835,92835,CA
92836,92836,CA
92837,92837,CA
92838,92838,CA
92840,92840,CA
92841,92841,CA
92842,92842,CA
92843,92843,CA
92844,92844,CA
92845,92845,CA
92846,92846,CA
92850,92850,CA
92856,92856,CA
92857,92857,CA
92859,92859,CA
92860,92860,CA
92861,92861,CA
92862,92862,CA
92863,92863,CA
92864,92864,CA
92865,92865,CA
92866,92866,CA
92867,92867,CA
92868,92868,CA
92869,92869,CA
92870,92870,CA
92871,92871,CA
92877,92877,CA
92878,92878,CA
92879,92879,CA
92880,92880,CA
92881,92881,CA
92882,92882,CA
92883,92883,CA
92885,92885,CA
92886,92886,CA
92887,92887,CA
92899,92899,CA
93001,93001,CA
93002,93002,CA
93003,93003,CA
93004,93004,CA
93005,93005,CA
93006,93006,CA
93007,93007,CA
93009,93009,CA
93010,93010,CA
93011,93011,CA
93012,93012,CA
93013,93013,CA
93014,93014,CA
93015,93015,CA
93016,93016,CA
93020,93020,CA
93021,93021,CA
93022,93022,CA
93023,93023,CA
93024,93024,CA
93030,93030,CA
93031,93031,CA
93032,93032,CA
93033,93033,CA
93034,93034,CA
93035,93035,CA
93036,93036,CA
93040,93040,CA
93041,93041,CA
93042,93042,CA
93043,93043,CA
93044,93044,CA
93060,93060,CA
93061,93061,CA
93062,93062,CA
93063,93063,CA
93064,93064,CA
93065,93065,CA
93066,93066,CA
93067,93067,CA
93094,93094,CA
93099,93099,CA
93101,93101,CA
93102,93102,CA
93103,93103,CA
93105,93105,CA
93106,93106,CA
93107,93107,CA
93108,93108,CA
93109,93109,CA
93110,93110,CA
93111,93111,CA
93116,93116,CA
93117,93117,CA
93118,93118,CA
93120,93120,CA
93121,93121,CA
93130,93130,CA
93140,93140,CA
93150,93150,CA
93160,93160,CA
93190,93190,CA
93199,93199,CA
93201,93201,CA
93202,93202,CA
93203,93203,CA
93204,93204,CA
93205,93205,CA
93206,93206,CA
93207,93207,CA
93208,93208,CA
93210,93210,CA
93212,93212,CA
93215,93215,CA
93216,93216,CA
93218,93218,CA
93219,93219,CA
93220,93220,CA
93221,93221,CA
93222,93222,CA
93223,93223,CA
93224,93224,CA
93225,93225,CA
93226,93226,CA
93227,93227,CA
93230,93230,CA
93232,93232,CA
93234,93234,CA
93235,93235,CA
93237,93237,CA
93238,93238,CA
93239,93239,CA
93240,93240,CA
93241,93241,CA
93242,93242,CA
93243,93243,CA
93244,93244,CA
93245,93245,CA
93246,93246,CA
93247,93247,CA
93249,93249,CA
93250,93250,CA
93251,93251,CA
93252,93252,CA
93254,93254,CA
93255,93255,CA
93256,93256,CA
93257,93257,CA
93258,93258,CA
93260,93260,CA
93261,93261,CA
93262,93262,CA
93263,93263,CA
93265,93265,CA
93266,93266,CA
93267,93267,CA
93268,93268,CA
93270,93270,CA
93271,93271,CA
93272,93272,CA
93274,93274,CA
93275,93275,CA
93276,93276,CA
93277,93277,CA
93278,93278,CA
93279,93279,CA
93280,93280,CA
93282,93282,CA
93283,93283,CA
93285,93285,CA
93286,93286,CA
93287,93287,CA
93290,93290,CA
93291,93291,CA
93292,93292,CA
93301,93301,CA
93302,93302,CA
93303,93303,CA
93304,93304,CA
93305,93305,CA
93306,93306,CA
93307,93307,CA
93308,93308,CA
93309,93309,CA
93311,93311,CA
93312,93312,CA
93313,93313,CA
93314,93314,CA
93380,93380,CA
93383,93383,CA
93384,93384,CA
93385,93385,CA
93386,93386,CA
93387,93387,CA
93388,93388,CA
